TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
.	O	O	O	O	O	O	O	O	O
Though	O	O	O	O	O	O	O	O	O
we	O	O	O	O	O	O	O	O	O
may	O	O	O	O	O	O	O	O	O
conveniently	O	O	O	O	O	O	O	O	O
render	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	NoSpaceAfter
:	O	O	O	O	O	O	O	O	O
watcher	O	O	O	O	O	O	O	O	O
friendly	O	O	O	O	O	O	O	O	O
to	O	O	O	O	O	O	O	O	O
thy	O	O	O	O	O	O	O	O	O
chase	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	NoSpaceAfter
’	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O
dat	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
seems	O	O	O	O	O	O	O	O	O
really	O	O	O	O	O	O	O	O	O
to	O	O	O	O	O	O	O	O	O
depend	O	O	O	O	O	O	O	O	O
on	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O
whole	O	O	O	O	O	O	O	O	O
idea	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
φύλαξ	O	O	O	O	O	O	O	O	O
πρόθυμος	O	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O	NoSpaceAfter
a	O	O	O	O	O	O	O	O	O
zealous	O	O	O	O	O	O	O	O	O
watcher	O	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O
interest	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O
thy	O	O	O	O	O	O	O	O	O
chase	O	O	O	O	O	O	O	O	NoSpaceAfter
)	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
rather	O	O	O	O	O	O	O	O	O
than	O	O	O	O	O	O	O	O	O
on	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O
adj	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
only	O	O	O	O	O	O	O	O	NoSpaceAfter
;	O	O	O	O	O	O	O	O	O
though	O	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O	O
Ten	B-pers	O	B-pers.author	O	O	O	Q129772	O	InPrimaryReference|NoSpaceAfter|LED0.25
.	I-pers	O	I-pers.author	O	O	O	Q129772	O	InPrimaryReference|LED0.25
HI	B-work	O	B-work.primlit	O	O	O	Q674638	O	InPrimaryReference|NoSpaceAfter|LED0.33
.	I-work	O	I-work.primlit	O	O	O	Q674638	O	InPrimaryReference|LED0.33
2	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-scope	O	I-scope	O	O	O	O	O	InPrimaryReference|LED0.00
3	I-scope	O	I-scope	O	O	O	O	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-scope	O	I-scope	O	O	O	O	O	InPrimaryReference|LED0.00
40	I-scope	O	I-scope	O	O	O	O	O	InPrimaryReference|LED0.00
we	O	O	O	O	O	O	O	O	O
have	O	O	O	O	O	O	O	O	O
οἴ	O	O	O	O	O	O	O	O	O
πρόθυμοι	O	O	O	O	O	O	O	O	O
τῇ	O	O	O	O	O	O	O	O	O
πόλει	O	O	O	O	O	O	O	O	O
γεγενημένοι	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

Cp	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
O	B-work	O	B-work.primlit	O	O	O	Q294001	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-work	O	I-work.primlit	O	O	O	Q294001	O	InPrimaryReference|NoSpaceAfter|LED0.00
C	I-work	O	I-work.primlit	O	O	O	Q294001	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-work	O	I-work.primlit	O	O	O	Q294001	O	InPrimaryReference|LED0.00
355	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|LED0.00
φύλαξ	O	O	O	O	O	O	O	O	O
δέ	O	O	O	O	O	O	O	O	O
μοι	O	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O	NoSpaceAfter
vulg	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
μου	O	O	O	O	O	O	O	O	NoSpaceAfter
)	O	O	O	O	O	O	O	O	NoSpaceAfter
]	O	O	O	O	O	O	O	O	O
πιστὴ	O	O	O	O	O	O	O	O	O
κατέστης	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

The	O	O	O	O	O	O	O	O	O
Doric	O	O	O	O	O	O	O	O	O
form	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O
κυναγίᾳ	O	O	O	O	O	O	O	O	O
is	O	O	O	O	O	O	O	O	O
supported	O	O	O	O	O	O	O	O	O
by	O	O	O	O	O	O	O	O	O
L	O	O	O	O	O	O	O	O	O
here	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
as	O	O	O	O	O	O	O	O	O
by	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O
ss	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
generally	O	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O	O
Eur	B-pers	O	B-pers.author	O	O	O	Q48305	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-pers	O	I-pers.author	O	O	O	Q48305	O	InPrimaryReference|LED0.00
Hipp	B-work	O	B-work.primlit	O	O	O	Q375786	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-work	O	I-work.primlit	O	O	O	Q375786	O	InPrimaryReference|LED0.00
109	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|NoSpaceAfter|LED0.00
:	O	O	O	O	O	O	O	O	O
while	O	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O	O
Baccy	B-work	O	B-work.primlit	O	O	O	Q934597	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-work	O	I-work.primlit	O	O	O	Q934597	O	InPrimaryReference|LED0.00
339	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|LED0.00
the	O	O	O	O	O	O	O	O	O
Mss	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
favour	O	O	O	O	O	O	O	O	O
κυνηγίαις,	O	O	O	O	O	O	O	O	NoSpaceAfter
and	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O
Doric	O	O	O	O	O	O	O	O	O
form	O	O	O	O	O	O	O	O	O
was	O	O	O	O	O	O	O	O	O
restored	O	O	O	O	O	O	O	O	O
by	O	O	O	O	O	O	O	O	O
Mathiae	B-pers	O	B-pers.editor	O	O	O	Q4820726	O	NoSpaceAfter|LED0.00
.	O	O	O	O	O	O	O	O	EndOfSentence

Attic	O	O	O	O	O	O	O	O	O
Tragedy	O	O	O	O	O	O	O	O	O
used	O	O	O	O	O	O	O	O	O
κυναγός	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
κυναγίᾳ	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
κυνηγετεῖν	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
κυνηγέτης	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

88	O	O	O	O	O	O	O	O	O
καί	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O	O
eager	O	O	O	O	O	O	O	O	O
question	O	O	O	O	O	O	O	O	O
:	O	O	O	O	O	O	O	O	O
cp	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
44	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|NoSpaceAfter|LED0.00
,	O	O	O	O	O	O	O	O	O
48	O	O	O	O	O	O	O	O	O
:	O	O	O	O	O	O	O	O	O
El	B-work	O	B-work.primlit	O	O	O	Q733444	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-work	O	I-work.primlit	O	O	O	Q733444	O	InPrimaryReference|LED0.00
314n	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|NoSpaceAfter|Partial-0:3|LED0.00
.	O	O	O	O	O	O	O	O	O
-	O	O	O	O	O	O	O	O	NoSpaceAfter
πρὸς	O	O	O	O	O	O	O	O	O
κεαυρὸνεκαιρίως	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
O	B-work	O	B-work.primlit	O	O	O	Q148643	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-work	O	I-work.primlit	O	O	O	Q148643	O	InPrimaryReference|NoSpaceAfter|LED0.00
T	I-work	O	I-work.primlit	O	O	O	Q148643	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-work	O	I-work.primlit	O	O	O	Q148643	O	InPrimaryReference|LED0.00
325	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|LED0.00
n	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

89	O	O	O	O	O	O	O	O	O
ὥς	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
‘know	O	O	O	O	O	O	O	O	O
that	O	O	O	O	O	O	O	O	NoSpaceAfter
’	O	O	O	O	O	O	O	O	NoSpaceAfter
:	O	O	O	O	O	O	O	O	O
Ph	B-work	O	B-work.primlit	O	O	O	Q1415903	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-work	O	I-work.primlit	O	O	O	Q1415903	O	InPrimaryReference|LED0.00
117	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|LED0.00
n	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	NoSpaceAfter
-	O	O	O	O	O	O	O	O	O
σο	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
ethic	O	O	O	O	O	O	O	O	O
dat	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

It	O	O	O	O	O	O	O	O	O
is	O	O	O	O	O	O	O	O	O
not	O	O	O	O	O	O	O	O	O
impossible	O	O	O	O	O	O	O	O	O
to	O	O	O	O	O	O	O	O	O
take	O	O	O	O	O	O	O	O	O
ἦξεν	O	O	O	O	O	O	O	O	O
as	O	O	O	O	O	O	O	O	O
intrans	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O	NoSpaceAfter
“	O	O	O	O	O	O	O	O	NoSpaceAfter
broke	O	O	O	O	O	O	O	O	O
forth	O	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O	O
violence	O	O	O	O	O	O	O	O	NoSpaceAfter
)	O	O	O	O	O	O	O	O	NoSpaceAfter
;	O	O	O	O	O	O	O	O	O
but	O	O	O	O	O	O	O	O	O
it	O	O	O	O	O	O	O	O	O
would	O	O	O	O	O	O	O	O	O
be	O	O	O	O	O	O	O	O	O
very	O	O	O	O	O	O	O	O	O
harsh	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

βυσλόγιστον	O	O	O	O	O	O	O	O	O
is	O	O	O	O	O	O	O	O	O
an	O	O	O	O	O	O	O	O	O
epithet	O	O	O	O	O	O	O	O	O
proper	O	O	O	O	O	O	O	O	O
to	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O
piotene	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
transferred	O	O	O	O	O	O	O	O	O
to	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O
handwhich	O	O	O	O	O	O	O	O	O
wrought	O	O	O	O	O	O	O	O	O
it	O	O	O	O	O	O	O	O	NoSpaceAfter
;	O	O	O	O	O	O	O	O	O
‘reasoning	O	O	O	O	O	O	O	O	O
amiss	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	NoSpaceAfter
’	O	O	O	O	O	O	O	O	O
i	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	NoSpaceAfter
e	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
‘irational,’	O	O	O	O	O	O	O	O	NoSpaceAfter
‘insensate	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	NoSpaceAfter
’	O	O	O	O	O	O	O	O	O
Cp	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
229	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|LED0.00
παραπλήκτῳ	O	O	O	O	O	O	O	O	O
χερί	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

An	O	O	O	O	O	O	O	O	O
exact	O	O	O	O	O	O	O	O	O
parallel	O	O	O	O	O	O	O	O	O
to	O	O	O	O	O	O	O	O	O
this	O	O	O	O	O	O	O	O	O
active	O	O	O	O	O	O	O	O	O
sense	O	O	O	O	O	O	O	O	O
is	O	O	O	O	O	O	O	O	O
afforded	O	O	O	O	O	O	O	O	O
by	O	O	O	O	O	O	O	O	O
Arist	B-pers	O	B-pers.author	O	O	O	Q868	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-pers	O	I-pers.author	O	O	O	Q868	O	InPrimaryReference|LED0.00
Fhet	B-work	O	B-work.primlit	O	O	O	Q1896045	O	InPrimaryReference|NoSpaceAfter|LED0.20
.	I-work	O	I-work.primlit	O	O	O	Q1896045	O	InPrimaryReference|LED0.20
2	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-scope	O	I-scope	O	O	O	O	O	InPrimaryReference|LED0.00
8	I-scope	O	I-scope	O	O	O	O	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-scope	O	I-scope	O	O	O	O	O	InPrimaryReference|LED0.00
4	I-scope	O	I-scope	O	O	O	O	O	InPrimaryReference|NoSpaceAfter|LED0.00
,	O	O	O	O	O	O	O	O	O
where	O	O	O	O	O	O	O	O	O
οἴ	O	O	O	O	O	O	O	O	O
πεπαιδευμένοι	O	O	O	O	O	O	O	O	O
are	O	O	O	O	O	O	O	O	O
calledλόγιστοι,	O	O	O	O	O	O	O	O	NoSpaceAfter
t	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	NoSpaceAfter
ε	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
‘reffxting	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	NoSpaceAfter
’	O	O	O	O	O	O	O	O	O
‘prudent	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	NoSpaceAfter
’	O	O	O	O	O	O	O	O	EndOfSentence

In	O	O	O	O	O	O	O	O	O
its	O	O	O	O	O	O	O	O	O
pasive	O	O	O	O	O	O	O	O	O
sense	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
δυσλόγιστον	O	O	O	O	O	O	O	O	O
would	O	O	O	O	O	O	O	O	O
mean	O	O	O	O	O	O	O	O	O
that	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O
deed	O	O	O	O	O	O	O	O	O
is	O	O	O	O	O	O	O	O	O
‘inexplicable	O	O	O	O	O	O	O	O	NoSpaceAfter
’	O	O	O	O	O	O	O	O	NoSpaceAfter
;	O	O	O	O	O	O	O	O	O
cp	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
Anaximenes	B-pers	O	B-pers.author	O	O	O	Q221787	O	NoSpaceAfter|LED0.00
ap	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
Slob	B-pers	O	B-pers.author	O	O	O	Q444079	O	InPrimaryReference|NoSpaceAfter|LED0.20
.	I-pers	O	I-pers.author	O	O	O	Q444079	O	InPrimaryReference|LED0.20
Eclog	B-work	O	B-work.primlit	O	O	O	Q107029507	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-work	O	I-work.primlit	O	O	O	Q107029507	O	InPrimaryReference|LED0.00
2	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-scope	O	I-scope	O	O	O	O	O	InPrimaryReference|LED0.00
8	I-scope	O	I-scope	O	O	O	O	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-scope	O	I-scope	O	O	O	O	O	InPrimaryReference|LED0.00
17	I-scope	O	I-scope	O	O	O	O	O	InPrimaryReference|LED0.00
τὸ	O	O	O	O	O	O	O	O	O
γὰρ	O	O	O	O	O	O	O	O	O
δυσλέγιστον	O	O	O	O	O	O	O	O	O
τοῦ	O	O	O	O	O	O	O	O	O
βίου	O	O	O	O	O	O	O	O	O
τοῖς	O	O	O	O	O	O	O	O	O
ἀνθρώποις	O	O	O	O	O	O	O	O	O
τύχην	O	O	O	O	O	O	O	O	O
προσαγορεύομν	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
‘we	O	O	O	O	O	O	O	O	O
give	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O
name	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O
chance	O	O	O	O	O	O	O	O	O
to	O	O	O	O	O	O	O	O	O
that	O	O	O	O	O	O	O	O	O
element	O	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O	O
life	O	O	O	O	O	O	O	O	O
which	O	O	O	O	O	O	O	O	O
men	O	O	O	O	O	O	O	O	O
find	O	O	O	O	O	O	O	O	O
hard	O	O	O	O	O	O	O	O	O
to	O	O	O	O	O	O	O	O	O
explain	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence|NoSpaceAfter

But	O	O	O	O	O	O	O	O	O
here	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O
agent	O	O	O	O	O	O	O	O	NoSpaceAfter
’	O	O	O	O	O	O	O	O	NoSpaceAfter
s	O	O	O	O	O	O	O	O	O
frenzy	O	O	O	O	O	O	O	O	O
is	O	O	O	O	O	O	O	O	O
more	O	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O	O
point	O	O	O	O	O	O	O	O	O
than	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O
observer	O	O	O	O	O	O	O	O	NoSpaceAfter
’	O	O	O	O	O	O	O	O	NoSpaceAfter
s	O	O	O	O	O	O	O	O	O
perplexity	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence|NoSpaceAfter

—	O	O	O	O	O	O	O	O	NoSpaceAfter
Some	O	O	O	O	O	O	O	O	O
takeυσλόγιστον	O	O	O	O	O	O	O	O	NoSpaceAfter
with	O	O	O	O	O	O	O	O	O
πέ	O	O	O	O	O	O	O	O	NoSpaceAfter
:	O	O	O	O	O	O	O	O	O
‘for	O	O	O	O	O	O	O	O	O
what	O	O	O	O	O	O	O	O	O
unintelligible	O	O	O	O	O	O	O	O	NoSpaceAfter
reason	O	O	O	O	O	O	O	O	NoSpaceAfter
?	O	O	O	O	O	O	O	O	NoSpaceAfter
’	O	O	O	O	O	O	O	O	O
But	O	O	O	O	O	O	O	O	O
this	O	O	O	O	O	O	O	O	O
enfeebles	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O
sense	O	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O	O
mars	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O
rhythm	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

41	O	O	O	O	O	O	O	O	O
βαρυνθεὶς	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
incensed	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
vexed	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
as	O	O	O	O	O	O	O	O	O
O	B-work	O	B-work.primlit	O	O	O	Q148643	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-work	O	I-work.primlit	O	O	O	Q148643	O	InPrimaryReference|NoSpaceAfter|LED0.00
T	I-work	O	I-work.primlit	O	O	O	Q148643	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-work	O	I-work.primlit	O	O	O	Q148643	O	InPrimaryReference|LED0.00
781	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|NoSpaceAfter|LED0.00
:	O	O	O	O	O	O	O	O	O
cp	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
βαρύς	O	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O	O
1017	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	O	O	O	O	O	O	O	O	EndOfSentence|NoSpaceAfter

—	O	O	O	O	O	O	O	O	NoSpaceAfter
ὅπλων	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
causal	O	O	O	O	O	O	O	O	O
gen	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	NoSpaceAfter
:	O	O	O	O	O	O	O	O	O
cp	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
Tr	B-work	O	B-work.primlit	O	O	O	Q945342	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-work	O	I-work.primlit	O	O	O	Q945342	O	InPrimaryReference|LED0.00
269	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|LED0.00
ὧν	O	O	O	O	O	O	O	O	O
ἔχων	O	O	O	O	O	O	O	O	O
χόλον	O	O	O	O	O	O	O	O	NoSpaceAfter
:	O	O	O	O	O	O	O	O	O
Ph	B-work	O	B-work.primlit	O	O	O	Q1415903	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-work	O	I-work.primlit	O	O	O	Q1415903	O	InPrimaryReference|LED0.00
327	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|LED0.00
n	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

For	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O
adj	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
Ἀχιλλείων	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
instead	O	O	O	O	O	O	O	O	NoSpaceAfter
of	O	O	O	O	O	O	O	O	O
Ἀχιλλέως	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
cp	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
O	B-work	O	B-work.primlit	O	O	O	Q148643	O	InPrimaryReference|NoSpaceAfter|LED0.20
.	I-work	O	I-work.primlit	O	O	O	Q148643	O	InPrimaryReference|LED0.20
T	I-work	O	I-work.primlit	O	O	O	Q148643	O	InPrimaryReference|LED0.20
267	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|LED0.00
τῷ	O	O	O	O	O	O	O	O	O
Λαβδακείῳ	O	O	O	O	O	O	O	O	NoSpaceAfter
παιδί	O	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O	NoSpaceAfter
n	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	NoSpaceAfter
)	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

42	O	O	O	O	O	O	O	O	O
τί	O	O	O	O	O	O	O	O	O
θῆτα	O	O	O	O	O	O	O	O	O
:	O	O	O	O	O	O	O	O	O
i	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	NoSpaceAfter
e	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
why	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O	O
that	O	O	O	O	O	O	O	O	O
case	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
trrsSSS2SGS	O	O	O	O	O	O	O	O	O
cp	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
185	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|LED0.00
ἐς	O	O	O	O	O	O	O	O	O
ποίμναις	O	O	O	O	O	O	O	O	O
πίτνων	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O	O
374	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|LED0.00
f	O	O	O	O	O	O	O	O	NoSpaceAfter
-	O	O	O	O	O	O	O	O	O
τήνδε	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
βάσν	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O	O
cognate	O	O	O	O	O	O	O	O	O
acc	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O	NoSpaceAfter
as	O	O	O	O	O	O	O	O	O
if	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O
verb	O	O	O	O	O	O	O	O	O
were	O	O	O	O	O	O	O	O	O
ἐπεμβαίνει	O	O	O	O	O	O	O	O	NoSpaceAfter
)	O	O	O	O	O	O	O	O	NoSpaceAfter
;	O	O	O	O	O	O	O	O	O
cp	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
Aesch	B-pers	O	B-pers.author	O	O	O	Q40939	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-pers	O	I-pers.author	O	O	O	Q40939	O	InPrimaryReference|LED0.00
Fers	B-work	O	B-work.primlit	O	O	O	Q788458	O	InPrimaryReference|NoSpaceAfter|LED0.20
.	I-work	O	I-work.primlit	O	O	O	Q788458	O	InPrimaryReference|LED0.20
305	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|LED0.00
πήδημα	O	O	O	O	O	O	O	O	O
κοῦφον	O	O	O	O	O	O	O	O	O
ἐκ	O	O	O	O	O	O	O	O	O
νεὼς	O	O	O	O	O	O	O	O	O
ἀφήλατο	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O	NoSpaceAfter
