TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
(	O	O	O	O	O	O	O	O	NoSpaceAfter
uæ	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

4402	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
Πολὺς	O	O	O	O	O	O	O	O	O
ἐκτέταται	O	O	O	O	O	O	O	O	O
χρόνος	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O	NoSpaceAfter
ἰ	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
—	O	O	O	O	O	O	O	O	O
ἐκτενῶ	O	O	O	O	O	O	O	O	O
λόγον	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

1404	O	O	O	O	O	O	O	O	NoSpaceAfter
-	O	O	O	O	O	O	O	O	NoSpaceAfter
4406	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
“	O	O	O	O	O	O	O	O	NoSpaceAfter
FhiGatov	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
alte	O	O	O	O	O	O	O	O	O
positum	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
id	O	O	O	O	O	O	O	O	O
est	O	O	O	O	O	O	O	O	O
alcis	O	O	O	O	O	O	O	O	O
pedibus	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
[	O	O	O	O	O	O	O	O	NoSpaceAfter
Ellendt	B-pers	O	B-pers.author	O	O	O	Q18411800	O	NoSpaceAfter|LED0.00
.	O	O	O	O	O	O	O	O	NoSpaceAfter
]	O	O	O	O	O	O	O	O	EndOfSentence

—	O	O	O	O	O	O	O	O	O
Aupixvpov,	O	O	O	O	O	O	O	O	NoSpaceAfter
proprement	O	O	O	O	O	O	O	O	O
igns	O	O	O	O	O	O	O	O	O
circumdatum	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
Juignez	O	O	O	O	O	O	O	O	O
ἀμφίπυρον	O	O	O	O	O	O	O	O	O
θέσθε	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
[	O	O	O	O	O	O	O	O	NoSpaceAfter
1	B-pers	O	B-pers.author	O	O	O	Q18411800	O	NoSpaceAfter|LED0.90
.	I-pers	O	I-pers.author	O	O	O	Q18411800	O	NoSpaceAfter|LED0.90
8	I-pers	O	I-pers.author	O	O	O	Q18411800	O	LED0.90
πιέπιο	I-pers	O	I-pers.author	O	O	O	Q18411800	O	NoSpaceAfter|LED0.90
.	O	O	O	O	O	O	O	O	NoSpaceAfter
]	O	O	O	O	O	O	O	O	EndOfSentence

-	O	O	O	O	O	O	O	O	NoSpaceAfter
-	O	O	O	O	O	O	O	O	NoSpaceAfter
-	O	O	O	O	O	O	O	O	O
Acourpév	O	O	O	O	O	O	O	O	O
êéxixapoy	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
idoneum	O	O	O	O	O	O	O	O	O
lavacro	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O	NoSpaceAfter
Musgrave	B-pers	O	B-pers.author	O	O	O	Q7412249	O	NoSpaceAfter|LED0.00
.	O	O	O	O	O	O	O	O	NoSpaceAfter
]	O	O	O	O	O	O	O	O	EndOfSentence

4408	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
Τὸν	O	O	O	O	O	O	O	O	O
ὑπασπίδιον	O	O	O	O	O	O	O	O	O
χόσμον	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
«	O	O	O	O	O	O	O	O	O
Que	O	O	O	O	O	O	O	O	O
«	O	O	O	O	O	O	O	O	O
supra	O	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O	NoSpaceAfter
vers	O	O	O	O	O	O	O	O	O
577	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|NoSpaceAfter|LED0.00
)	O	O	O	O	O	O	O	O	O
una	O	O	O	O	O	O	O	O	O
secum	O	O	O	O	O	O	O	O	O
humo	O	O	O	O	O	O	O	O	O
condi	O	O	O	O	O	O	O	O	O
«	O	O	O	O	O	O	O	O	O
Ajax	O	O	O	O	O	O	O	O	O
jusserat	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
excepto	O	O	O	O	O	O	O	O	O
clipeo	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
quem	O	O	O	O	O	O	O	O	O
Eu«rysaci	O	O	O	O	O	O	O	O	NoSpaceAfter
filio	O	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O	NoSpaceAfter
vers	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|LED0.00
574	I-scope	O	I-scope	O	O	O	O	O	InPrimaryReference|LED0.00
sq	I-scope	O	I-scope	O	O	O	O	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-scope	O	I-scope	O	O	O	O	O	InPrimaryReference|NoSpaceAfter|LED0.00
)	O	O	O	O	O	O	O	O	O
legavit	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
»	O	O	O	O	O	O	O	O	O
[	O	O	O	O	O	O	O	O	O
Wunder.	B-pers	O	B-pers.author	O	O	O	Q15438962	O	NoSpaceAfter|LED0.00
«	O	O	O	O	O	O	O	O	O
Arma	O	O	O	O	O	O	O	O	O
sant	O	O	O	O	O	O	O	O	O
præter	O	O	O	O	O	O	O	O	O
clipeum	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
proprie	O	O	O	O	O	O	O	O	O
«	O	O	O	O	O	O	O	O	O
autem	O	O	O	O	O	O	O	O	O
lorica	O	O	O	O	O	O	O	O	O
et	O	O	O	O	O	O	O	O	O
furtasse	O	O	O	O	O	O	O	O	O
ocreæ	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
quippe	O	O	O	O	O	O	O	O	O
«	O	O	O	O	O	O	O	O	O
clipeo	O	O	O	O	O	O	O	O	O
tegi	O	O	O	O	O	O	O	O	O
solita	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
»	O	O	O	O	O	O	O	O	O
[	O	O	O	O	O	O	O	O	NoSpaceAfter
Ellendt	B-pers	O	B-pers.author	O	O	O	Q18411800	O	NoSpaceAfter|LED0.00
.	O	O	O	O	O	O	O	O	NoSpaceAfter
]	O	O	O	O	O	O	O	O	EndOfSentence

ἐ409	O	O	O	O	O	O	O	O	NoSpaceAfter
-	O	O	O	O	O	O	O	O	NoSpaceAfter
141|	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
Φιλότητι	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
Scholiaste	O	O	O	O	O	O	O	O	O
mo	O	O	O	O	O	O	O	O	NoSpaceAfter
-	O	O	O	O	O	O	O	O	O
derne	O	O	O	O	O	O	O	O	O
:	O	O	O	O	O	O	O	O	O
Σὺν	O	O	O	O	O	O	O	O	O
φιλοφροσύνῃ	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

-	O	O	O	O	O	O	O	O	NoSpaceAfter
-	O	O	O	O	O	O	O	O	NoSpaceAfter
-	O	O	O	O	O	O	O	O	O
Ἐπιχούγιζε	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
Le	B-pers	O	B-pers.author	O	O	O	Q18411800	O	LED0.00
même	I-pers	O	I-pers.author	O	O	O	Q18411800	O	LED0.00
:	O	O	O	O	O	O	O	O	O
Ἀντὶ	O	O	O	O	O	O	O	O	O
τοῦ	O	O	O	O	O	O	O	O	O
ἀνακούφιζε	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
ἀνα	O	O	O	O	O	O	O	O	NoSpaceAfter
-	O	O	O	O	O	O	O	O	O
θάσταζι	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

1412	O	O	O	O	O	O	O	O	NoSpaceAfter
-	O	O	O	O	O	O	O	O	NoSpaceAfter
1413	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
Eüpryyec	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
les	O	O	O	O	O	O	O	O	O
veines	O	O	O	O	O	O	O	O	O
ouù	O	O	O	O	O	O	O	O	O
les	O	O	O	O	O	O	O	O	O
artères	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

—	O	O	O	O	O	O	O	O	O
Ἄνω	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
en	O	O	O	O	O	O	O	O	O
haut	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
c	O	O	O	O	O	O	O	O	NoSpaceAfter
'	O	O	O	O	O	O	O	O	NoSpaceAfter
’	O	O	O	O	O	O	O	O	NoSpaceAfter
est	O	O	O	O	O	O	O	O	NoSpaceAfter
-	O	O	O	O	O	O	O	O	NoSpaceAfter
à	O	O	O	O	O	O	O	O	NoSpaceAfter
-	O	O	O	O	O	O	O	O	NoSpaceAfter
dire	O	O	O	O	O	O	O	O	O
vers	O	O	O	O	O	O	O	O	O
le	O	O	O	O	O	O	O	O	O
nez	O	O	O	O	O	O	O	O	O
et	O	O	O	O	O	O	O	O	O
la	O	O	O	O	O	O	O	O	O
bouche	O	O	O	O	O	O	O	O	O
;	O	O	O	O	O	O	O	O	O
cf	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
918	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|LED0.00
:	O	O	O	O	O	O	O	O	O
Φυσῶντ᾽	O	O	O	O	O	O	O	O	O
ἄνω	O	O	O	O	O	O	O	O	O
Xpèc	O	O	O	O	O	O	O	O	O
pivac	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

Teucer	B-pers	O	B-pers.myth	O	O	O	Q878184	O	LED0.00
veut	O	O	O	O	O	O	O	O	O
dresser	O	O	O	O	O	O	O	O	O
le	O	O	O	O	O	O	O	O	O
corps	O	O	O	O	O	O	O	O	O
afin	O	O	O	O	O	O	O	O	O
d	O	O	O	O	O	O	O	O	NoSpaceAfter
'	O	O	O	O	O	O	O	O	NoSpaceAfter
arrêter	O	O	O	O	O	O	O	O	O
cette	O	O	O	O	O	O	O	O	O
perte	O	O	O	O	O	O	O	O	O
de	O	O	O	O	O	O	O	O	O
sang	O	O	O	O	O	O	O	O	O
:	O	O	O	O	O	O	O	O	O
car	O	O	O	O	O	O	O	O	O
pévoc	O	O	O	O	O	O	O	O	O
désigne	O	O	O	O	O	O	O	O	O
ici	O	O	O	O	O	O	O	O	O
le	O	O	O	O	O	O	O	O	O
sang	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
principe	O	O	O	O	O	O	O	O	O
de	O	O	O	O	O	O	O	O	O
la	O	O	O	O	O	O	O	O	O
force	O	O	O	O	O	O	O	O	O
et	O	O	O	O	O	O	O	O	O
de	O	O	O	O	O	O	O	O	O
la	O	O	O	O	O	O	O	O	O
vie	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
Cf	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
Eschyle	B-pers	O	B-pers.author	O	O	O	Q40939	O	InPrimaryReference|NoSpaceAfter|LED0.00
,	O	O	O	O	O	O	O	O	InPrimaryReference
Agamemπον,	B-work	O	B-work.primlit	O	O	O	Q3320792	O	InPrimaryReference|NoSpaceAfter|LED0.33
1067	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|LED0.25
:	O	O	O	O	O	O	O	O	O
Πρὶν	O	O	O	O	O	O	O	O	O
αἱματηρὸν	O	O	O	O	O	O	O	O	O
ἐξαφρίζεσθαι	O	O	O	O	O	O	O	O	O
μένος	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence


# hipe2022:original_source = data/preparation/corpus/fr/retokenized/lestragdiesdeso00tourgoog_0156.xmi
# hipe2022:license = CC-BY
# hipe2022:language = fr
# hipe2022:document_type = commentary
# hipe2022:document_id = lestragdiesdeso00tourgoog_0156
# hipe2022:dataset = ajmc
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NE-FINE-LIT NE-NESTED NEL-LIT MISC
# ajmc:version = v0.3
4116	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
Κοὐδενί	O	O	O	O	O	O	O	O	O
πω	O	O	O	O	O	O	O	O	O
λῴονι	O	O	O	O	O	O	O	O	O
θνητῶν	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
ϑουϑ	O	O	O	O	O	O	O	O	NoSpaceAfter
:	O	O	O	O	O	O	O	O	O
εαἰεηάσ	O	O	O	O	O	O	O	O	O
πονήσας	O	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O	NoSpaceAfter
Schueidewin	B-pers	O	B-pers.editor	O	O	O	Q70043	O	NoSpaceAfter|LED0.09
]	O	O	O	O	O	O	O	O	O
:	O	O	O	O	O	O	O	O	O
e	O	O	O	O	O	O	O	O	O
jamais	O	O	O	O	O	O	O	O	NoSpaceAfter
il	O	O	O	O	O	O	O	O	O
n	O	O	O	O	O	O	O	O	NoSpaceAfter
’	O	O	O	O	O	O	O	O	NoSpaceAfter
aura	O	O	O	O	O	O	O	O	O
travaillé	O	O	O	O	O	O	O	O	O
pour	O	O	O	O	O	O	O	O	O
un	O	O	O	O	O	O	O	O	O
plus	O	O	O	O	O	O	O	O	O
grand	O	O	O	O	O	O	O	O	O
héros	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

4447	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
Ὅτ᾽	O	O	O	O	O	O	O	O	O
ἦν	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
τότε	O	O	O	O	O	O	O	O	O
φωνῶ	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
9	O	O	O	O	O	O	O	O	O
ἀΐϊ	O	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O	NoSpaceAfter
αἂ	O	O	O	O	O	O	O	O	O
d	O	O	O	O	O	O	O	O	NoSpaceAfter
'	O	O	O	O	O	O	O	O	NoSpaceAfter
autres	O	O	O	O	O	O	O	O	O
termes	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
je	O	O	O	O	O	O	O	O	O
veux	O	O	O	O	O	O	O	O	O
dive	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
j	O	O	O	O	O	O	O	O	NoSpaceAfter
'	O	O	O	O	O	O	O	O	NoSpaceAfter
entends	O	O	O	O	O	O	O	O	NoSpaceAfter
)	O	O	O	O	O	O	O	O	O
lorsqu	O	O	O	O	O	O	O	O	NoSpaceAfter
’	O	O	O	O	O	O	O	O	NoSpaceAfter
il	O	O	O	O	O	O	O	O	O
vivait	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

1420	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
”	O	O	O	O	O	O	O	O	NoSpaceAfter
O	O	O	O	O	O	O	O	O	O
t1	O	O	O	O	O	O	O	O	O
rpé£e	O	O	O	O	O	O	O	O	NoSpaceAfter
:	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
Scholiaste	O	O	O	O	O	O	O	O	O
moderne	O	O	O	O	O	O	O	O	O
:	O	O	O	O	O	O	O	O	O
ἼὌκως	O	O	O	O	O	O	O	O	O
διακείσεται᾽"	O	O	O	O	O	O	O	O	O
ἢ	O	O	O	O	O	O	O	O	O
εὐπραγήσει	O	O	O	O	O	O	O	O	O
λέγω	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
ἢ	O	O	O	O	O	O	O	O	O
δνσπραγήσει	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence


# hipe2022:original_source = data/preparation/corpus/fr/retokenized/lestragdiesdeso00tourgoog_0014.xmi
# hipe2022:license = CC-BY
# hipe2022:language = fr
# hipe2022:document_type = commentary
# hipe2022:document_id = lestragdiesdeso00tourgoog_0014
# hipe2022:dataset = ajmc
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NE-FINE-LIT NE-NESTED NEL-LIT MISC
# ajmc:version = v0.3
L	O	O	O	O	O	O	O	O	NoSpaceAfter
'	O	O	O	O	O	O	O	O	NoSpaceAfter
édition	O	O	O	O	O	O	O	O	O
publiée	O	O	O	O	O	O	O	O	O
à	O	O	O	O	O	O	O	O	O
Oxford	B-loc	O	B-loc	O	O	O	Q34217	O	NoSpaceAfter|LED0.00
,	O	O	O	O	O	O	O	O	O
1l	O	O	O	O	O	O	O	O	O
y	O	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O	O
sept	O	O	O	O	O	O	O	O	O
ans	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
par	O	O	O	O	O	O	O	O	O
M	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
Guillaume	B-pers	O	B-pers.editor	O	O	O	Q67533	O	LED0.00
Dindorf	I-pers	O	I-pers.editor	O	O	O	Q67533	O	NoSpaceAfter|LED0.00
,	O	O	O	O	O	O	O	O	O
marque	O	O	O	O	O	O	O	O	O
une	O	O	O	O	O	O	O	O	O
ère	O	O	O	O	O	O	O	O	O
nouvelle	O	O	O	O	O	O	O	O	O
dans	O	O	O	O	O	O	O	O	O
l	O	O	O	O	O	O	O	O	NoSpaceAfter
'	O	O	O	O	O	O	O	O	NoSpaceAfter
histoire	O	O	O	O	O	O	O	O	O
du	O	O	O	O	O	O	O	O	O
texte	O	O	O	O	O	O	O	O	O
de	O	O	O	O	O	O	O	O	O
Sophocle	B-pers	O	B-pers.author	O	O	O	Q11950683	O	NoSpaceAfter|LED0.00
.	O	O	O	O	O	O	O	O	EndOfSentence

Dire	O	O	O	O	O	O	O	O	O
en	O	O	O	O	O	O	O	O	O
quoi	O	O	O	O	O	O	O	O	O
cette	O	O	O	O	O	O	O	O	O
édition	O	O	O	O	O	O	O	O	O
diffère	O	O	O	O	O	O	O	O	O
essentiellement	O	O	O	O	O	O	O	O	O
de	O	O	O	O	O	O	O	O	O
celles	O	O	O	O	O	O	O	O	O
qui	O	O	O	O	O	O	O	O	O
l	O	O	O	O	O	O	O	O	NoSpaceAfter
'	O	O	O	O	O	O	O	O	NoSpaceAfter
ont	O	O	O	O	O	O	O	O	O
précédée	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
ce	O	O	O	O	O	O	O	O	O
sera	O	O	O	O	O	O	O	O	O
faire	O	O	O	O	O	O	O	O	O
connaître	O	O	O	O	O	O	O	O	O
en	O	O	O	O	O	O	O	O	O
mème	O	O	O	O	O	O	O	O	O
temps	O	O	O	O	O	O	O	O	O
les	O	O	O	O	O	O	O	O	O
principes	O	O	O	O	O	O	O	O	O
qui	O	O	O	O	O	O	O	O	O
sont	O	O	O	O	O	O	O	O	O
appliqués	O	O	O	O	O	O	O	O	O
dans	O	O	O	O	O	O	O	O	O
la	O	O	O	O	O	O	O	O	O
nôtre	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

Si	O	O	O	O	O	O	O	O	O
la	O	O	O	O	O	O	O	O	O
plupart	O	O	O	O	O	O	O	O	O
des	O	O	O	O	O	O	O	O	O
textes	O	O	O	O	O	O	O	O	O
anciens	O	O	O	O	O	O	O	O	O
ont	O	O	O	O	O	O	O	O	O
pris	O	O	O	O	O	O	O	O	O
dans	O	O	O	O	O	O	O	O	O
notre	O	O	O	O	O	O	O	O	O
siècle	O	O	O	O	O	O	O	O	O
une	O	O	O	O	O	O	O	O	O
figure	O	O	O	O	O	O	O	O	O
toute	O	O	O	O	O	O	O	O	O
nouvelle	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
si	O	O	O	O	O	O	O	O	O
chaque	O	O	O	O	O	O	O	O	O
jour	O	O	O	O	O	O	O	O	O
en	O	O	O	O	O	O	O	O	O
voit	O	O	O	O	O	O	O	O	O
disparaître	O	O	O	O	O	O	O	O	O
quelque	O	O	O	O	O	O	O	O	O
faute	O	O	O	O	O	O	O	O	O
qui	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
la	O	O	O	O	O	O	O	O	O
veille	O	O	O	O	O	O	O	O	O
encore	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
était	O	O	O	O	O	O	O	O	O
inaperçue	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
ces	O	O	O	O	O	O	O	O	O
progrès	O	O	O	O	O	O	O	O	O
sont	O	O	O	O	O	O	O	O	O
l	O	O	O	O	O	O	O	O	NoSpaceAfter
'	O	O	O	O	O	O	O	O	NoSpaceAfter
œuvre	O	O	O	O	O	O	O	O	O
de	O	O	O	O	O	O	O	O	O
la	O	O	O	O	O	O	O	O	O
méthode	O	O	O	O	O	O	O	O	O
plutôt	O	O	O	O	O	O	O	O	O
encore	O	O	O	O	O	O	O	O	O
que	O	O	O	O	O	O	O	O	O
du	O	O	O	O	O	O	O	O	O
savoir	O	O	O	O	O	O	O	O	O
:	O	O	O	O	O	O	O	O	O
ils	O	O	O	O	O	O	O	O	O
sont	O	O	O	O	O	O	O	O	O
dus	O	O	O	O	O	O	O	O	O
principalement	O	O	O	O	O	O	O	O	O
à	O	O	O	O	O	O	O	O	O
l	O	O	O	O	O	O	O	O	NoSpaceAfter
'	O	O	O	O	O	O	O	O	NoSpaceAfter
usage	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
de	O	O	O	O	O	O	O	O	O
plus	O	O	O	O	O	O	O	O	O
en	O	O	O	O	O	O	O	O	O
plus	O	O	O	O	O	O	O	O	O
méthodique	O	O	O	O	O	O	O	O	O
et	O	O	O	O	O	O	O	O	O
régulier	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
que	O	O	O	O	O	O	O	O	O
la	O	O	O	O	O	O	O	O	O
philologie	O	O	O	O	O	O	O	O	O
fait	O	O	O	O	O	O	O	O	O
aujourd	O	O	O	O	O	O	O	O	NoSpaceAfter
'	O	O	O	O	O	O	O	O	NoSpaceAfter
hui	O	O	O	O	O	O	O	O	O
de	O	O	O	O	O	O	O	O	O
ses	O	O	O	O	O	O	O	O	O
instruments	O	O	O	O	O	O	O	O	O
essentiels	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

Deviner	O	O	O	O	O	O	O	O	O
l	O	O	O	O	O	O	O	O	NoSpaceAfter
'	O	O	O	O	O	O	O	O	NoSpaceAfter
âge	O	O	O	O	O	O	O	O	O
des	O	O	O	O	O	O	O	O	O
manuscrits	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
les	O	O	O	O	O	O	O	O	O
classer	O	O	O	O	O	O	O	O	O
par	O	O	O	O	O	O	O	O	O
familles	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
en	O	O	O	O	O	O	O	O	O
apprécier	O	O	O	O	O	O	O	O	NoSpaceAfter
la	O	O	O	O	O	O	O	O	O
valeur	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
c	O	O	O	O	O	O	O	O	NoSpaceAfter
'	O	O	O	O	O	O	O	O	NoSpaceAfter
est	O	O	O	O	O	O	O	O	O
ce	O	O	O	O	O	O	O	O	O
qu	O	O	O	O	O	O	O	O	NoSpaceAfter
'	O	O	O	O	O	O	O	O	NoSpaceAfter
on	O	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O	O
pratiqué	O	O	O	O	O	O	O	O	O
dans	O	O	O	O	O	O	O	O	O
tous	O	O	O	O	O	O	O	O	O
les	O	O	O	O	O	O	O	O	O
temps	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
avec	O	O	O	O	O	O	O	O	O
plus	O	O	O	O	O	O	O	O	O
ou	O	O	O	O	O	O	O	O	O
moins	O	O	O	O	O	O	O	O	O
de	O	O	O	O	O	O	O	O	O
succès	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

Mais	O	O	O	O	O	O	O	O	O
ce	O	O	O	O	O	O	O	O	O
n	O	O	O	O	O	O	O	O	NoSpaceAfter
'	O	O	O	O	O	O	O	O	NoSpaceAfter
est	O	O	O	O	O	O	O	O	O
guère	O	O	O	O	O	O	O	O	O
que	O	O	O	O	O	O	O	O	O
de	O	O	O	O	O	O	O	O	O
nos	O	O	O	O	O	O	O	O	O
jours	O	O	O	O	O	O	O	O	O
que	O	O	O	O	O	O	O	O	O
ces	O	O	O	O	O	O	O	O	O
procédés	O	O	O	O	O	O	O	O	O
connus	O	O	O	O	O	O	O	O	O
ont	O	O	O	O	O	O	O	O	O
été	O	O	O	O	O	O	O	O	O
appliqués	O	O	O	O	O	O	O	O	O
avec	O	O	O	O	O	O	O	O	O
décision	O	O	O	O	O	O	O	O	O
et	O	O	O	O	O	O	O	O	O
ténacité	O	O	O	O	O	O	O	O	O
à	O	O	O	O	O	O	O	O	O
l	O	O	O	O	O	O	O	O	NoSpaceAfter
'	O	O	O	O	O	O	O	O	NoSpaceAfter
épuration	O	O	O	O	O	O	O	O	O
des	O	O	O	O	O	O	O	O	O
textes	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

Qu	O	O	O	O	O	O	O	O	NoSpaceAfter
'	O	O	O	O	O	O	O	O	NoSpaceAfter
on	O	O	O	O	O	O	O	O	O
ouvre	O	O	O	O	O	O	O	O	O
une	O	O	O	O	O	O	O	O	O
édition	O	O	O	O	O	O	O	O	O
de	O	O	O	O	O	O	O	O	O
Sophocle	B-pers	O	B-pers.author	O	O	O	Q11950683	O	LED0.00
antérieure	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
nous	O	O	O	O	O	O	O	O	O
ne	O	O	O	O	O	O	O	O	O
dirons	O	O	O	O	O	O	O	O	O
pas	O	O	O	O	O	O	O	O	O
à	O	O	O	O	O	O	O	O	O
